"","Dimension","lambda","ESS","ESS.sec","AR"
"418",1,3.47004081632653,2068.14538377721,2553.70731555158,0.3398
"419",1,3.67410204081633,2373.51224956531,2937.99858412744,0.3205
"420",1,3.87816326530612,2077.30003783525,2558.69892827735,0.309
"421",1,4.08222448979592,1647.00285692829,2053.98821335507,0.2928
"422",1,4.28628571428572,1812.10539316806,2229.30950960793,0.2746
"423",1,4.49034693877551,1723.36344816567,2018.65872310376,0.2629
"424",1,4.69440816326531,1740.55032562844,2050.70044267007,0.2631
"425",1,4.8984693877551,1729.38198196284,2035.21862114425,0.2457
"426",1,5.1025306122449,1607.37034363077,1898.31142179128,0.2398
"427",1,5.30659183673469,1557.79183397758,1855.05712376739,0.2277
"428",1,5.51065306122449,1614.70358344132,1918.2721617227,0.2265
"429",1,5.71471428571429,1543.83210720846,1911.04285925724,0.2143
"430",1,5.91877551020408,1458.36806402458,1798.54025502207,0.2098
"431",1,6.12283673469388,1573.94629759946,1953.09722745746,0.2056
"432",1,6.32689795918367,1260.34654428376,1567.83297493216,0.1973
"433",1,6.53095918367347,1231.12320842214,1539.19446930759,0.1922
"434",1,6.73502040816327,1266.63442148734,1526.46998738117,0.1861
"435",1,6.93908163265306,1236.7882151215,1383.9907320264,0.1779
"436",1,7.14314285714286,1200.06424370555,1447.94153088589,0.177
"437",1,7.34720408163265,1067.24343807005,1267.85034318579,0.1651
"438",1,7.55126530612245,1193.41972379042,1292.23561757579,0.1658
"439",1,7.75532653061225,1076.92746254733,1228.44957122801,0.1621
"440",1,7.95938775510204,1052.37179381776,1309.11712363924,0.1581
"441",1,8.16344897959184,1124.39397536829,1390.08474193749,0.1591
"442",1,8.36751020408163,984.985989575384,1217.74729065398,0.1439
"443",1,8.57157142857143,1018.14163974581,1271.31201899361,0.139
"444",1,8.77563265306122,1020.7991393335,1281.01280650301,0.146
"445",1,8.97969387755102,851.442286913198,1060.48378818319,0.1356
"446",1,9.18375510204082,830.776802661934,1025.8593993195,0.1357
"447",1,9.38781632653061,938.70321187218,1157.66486710291,0.1354
"448",1,9.59187755102041,800.855677703985,986.449205229257,0.1285
"449",1,9.7959387755102,748.196735977865,915.989531325434,0.1258
"450",1,10,901.633930573655,1106.54232670427,0.1294
"451",1,0.001,8.30374582143058,10.3299701279929,1
"452",1,0.205061224489796,79.1916482650864,98.1469593218128,0.9321
"453",1,0.409122448979592,311.293238136383,386.280803712219,0.8703
"454",1,0.613183673469388,655.564889105586,810.473053278106,0.8111
"455",1,0.817244897959184,988.03006299317,1226.03561020228,0.7493
"456",1,1.02130612244898,1347.58005585614,1655.80466354097,0.7047
"457",1,1.22536734693878,1508.25280931618,1862.42217898192,0.6563
"458",1,1.42942857142857,1595.73361070907,1972.80568690198,0.6068
"459",1,1.63348979591837,1924.659317691,2361.97410006347,0.5678
"460",1,1.83755102040816,2132.02999025539,2642.36591164029,0.5246
"461",1,2.04161224489796,2118.56660375338,2534.88348446626,0.4895
"462",1,2.24567346938776,2284.76051865355,2793.74471086173,0.4702
"463",1,2.44973469387755,2692.11194395924,3271.80792057977,0.4359
"464",1,2.65379591836735,2220.69080117886,2725.37255165609,0.4084
"465",1,2.85785714285714,2281.03332106309,2552.60496134231,0.3904
"466",1,3.06191836734694,2218.08160289896,2702.32443297962,0.3688
"467",1,3.26597959183673,2225.65524558391,2748.28574264168,0.3511
"468",1,3.47004081632653,2036.41344638156,2499.21862305597,0.3235
"469",1,3.67410204081633,1906.83192479502,2372.12354564119,0.3214
"470",1,3.87816326530612,2074.27623308461,2599.78063641918,0.2993
"471",1,4.08222448979592,1889.93091023614,2345.27907640482,0.2855
"472",1,4.28628571428572,1996.05659856977,2402.63224862035,0.2807
"473",1,4.49034693877551,1808.54766094833,2153.60406750802,0.2711
"474",1,4.69440816326531,1745.21138431979,2128.74556947206,0.2615
"475",1,4.8984693877551,1714.35457238799,2088.62630994675,0.2432
"476",1,5.1025306122449,1730.47944995545,2163.47533991461,0.2393
"477",1,5.30659183673469,1459.08951778267,1840.23989824148,0.2232
"478",1,5.51065306122449,1472.95930237749,1805.44907084812,0.2172
"479",1,5.71471428571429,1406.34711700557,1707.15253671434,0.2201
"480",1,5.91877551020408,1551.57062605224,1881.15908990308,0.2069
"481",1,6.12283673469388,1285.82469133252,1579.93590370836,0.2023
"482",1,6.32689795918367,1345.9131366557,1649.77117312831,0.1939
"483",1,6.53095918367347,1261.11341005682,1564.89524263377,0.1846
"484",1,6.73502040816327,1409.17721710414,1755.15077931335,0.1883
"485",1,6.93908163265306,1264.77975865335,1552.21791178411,0.1855
"486",1,7.14314285714286,1220.35272842685,1501.36814210178,0.1706
"487",1,7.34720408163265,965.735585694704,1185.1682474967,0.1681
"488",1,7.55126530612245,1247.05818148163,1534.16691441177,0.1701
"489",1,7.75532653061225,1015.45062456739,1240.13756656958,0.1602
"490",1,7.95938775510204,1136.29776049826,1399.63662202911,0.1579
"491",1,8.16344897959184,1054.10768388964,1308.07742785314,0.1556
"492",1,8.36751020408163,951.095193477901,1165.79492953097,0.1481
"493",1,8.57157142857143,1080.38064468829,1192.99973502754,0.1453
"494",1,8.77563265306122,935.066407781772,1151.76247165703,0.1441
"495",1,8.97969387755102,933.142654825334,1141.02048554121,0.1391
"496",1,9.18375510204082,1043.90641380266,1284.29573913828,0.1376
"497",1,9.38781632653061,889.256313252511,1096.68432085498,0.1343
"498",1,9.59187755102041,1018.89423494969,1256.56011794979,0.1307
"499",1,9.7959387755102,835.803974049551,1028.23375538905,0.1251
"500",1,10,839.323692376869,1032.59926559323,0.1255
