"","Dimension","lambda","ESS","ESS.sec","AR"
"288",2,NA,371.56978489274,452.224955489126,0.7384
"289",2,NA,499.002216924248,602.18175485788,0.7142
"290",2,NA,602.112562958622,729.270234352852,0.6795
"291",2,NA,612.38537113241,745.313636417811,0.6394
"292",2,NA,705.717591370308,837.574491605378,0.6031
"293",2,NA,852.830698976574,953.480121976217,0.5845
"294",2,NA,906.015136664029,838.973713848494,0.5527
"295",2,NA,929.514111154914,1034.59950324166,0.5225
"296",2,NA,1044.01959509974,1213.21998803253,0.4986
"297",2,NA,1101.8585739604,1320.16325304991,0.4823
"298",2,NA,1125.01051121259,1391.16065392277,0.4492
"299",2,NA,1067.50096135242,1326.58741440493,0.4418
"300",2,NA,1169.05139369629,1434.99641987752,0.4081
"301",2,NA,1101.86923352031,1264.32330416291,0.3908
"302",2,NA,1135.6464019579,1400.85136253695,0.3593
"303",2,NA,1177.50253253116,1431.37878130757,0.3517
"304",2,NA,1152.51512133982,1362.98290420209,0.3269
"305",2,NA,1175.9258930954,1419.11900547934,0.3241
"306",2,NA,1169.36700621956,1300.12140866914,0.3103
"307",2,NA,1256.89311173136,1345.19418719129,0.299
"308",2,NA,1019.05404405435,1225.37970837634,0.2786
"309",2,NA,1070.50537155038,1322.0817524627,0.2655
"310",2,NA,960.99681928786,1151.42661756868,0.2514
"311",2,NA,980.705159137832,1212.67075760752,0.245
"312",2,NA,1029.53057324055,1254.52465882908,0.2292
"313",2,NA,874.659177749016,1084.25145643277,0.2247
"314",2,NA,988.970353987088,1193.45731724852,0.2117
"315",2,NA,983.122625808422,1226.24069971704,0.2114
"316",2,NA,955.827179110559,1193.72317698092,0.1974
"317",2,NA,954.57075805233,1164.59769922372,0.1867
"318",2,NA,841.697815868134,983.803214608329,0.1786
"319",2,NA,834.949019168207,1021.140819388,0.176
"320",2,NA,800.388380857308,982.43339961275,0.1715
"321",2,NA,7.27927465875891,8.89168396378239,0.9999
"322",2,NA,12.2619913682273,15.162800022796,0.9568
"323",2,NA,41.1080490624454,48.5006606518857,0.9131
"324",2,NA,99.2976939269304,124.945501910401,0.8817
"325",2,NA,135.544302559474,169.696404764281,0.8438
"326",2,NA,230.000801491821,289.045550294591,0.8139
"327",2,NA,323.542504099587,403.566524162626,0.7716
"328",2,NA,413.341770583357,506.115089011154,0.7335
"329",2,NA,489.191309648989,586.828995262047,0.71
"330",2,NA,603.448042793394,740.702399347895,0.6751
"331",2,NA,641.869591616932,798.612495772071,0.6392
"332",2,NA,728.334635974173,885.353873251096,0.597
"333",2,NA,866.244523289685,1023.22815811023,0.5783
"334",2,NA,945.79855813284,1145.49221078123,0.5555
"335",2,NA,1008.87053012189,1160.23097083605,0.5348
"336",2,NA,1046.194614897,1254.97335448978,0.4971
"337",2,NA,1000.1526469302,1226.17455568629,0.4719
"338",2,NA,1099.40811159081,1364.54294896746,0.4498
"339",2,NA,1220.95090809289,1530.55261988718,0.4301
"340",2,NA,1143.78363537175,1410.88886584381,0.4109
"341",2,NA,1134.62589583791,1391.03706616127,0.3937
"342",2,NA,1165.0803887379,1411.07635143433,0.3651
"343",2,NA,1261.92415793616,1545.2142771353,0.3569
"344",2,NA,1140.27446398861,1274.84302432779,0.3366
"345",2,NA,1129.9250068382,1371.8574639661,0.326
"346",2,NA,1178.02490186887,1431.9913651516,0.3116
"347",2,NA,1002.98622256153,1228.14756622609,0.2851
"348",2,NA,1135.48773459846,1363.75280861805,0.2823
"349",2,NA,1139.06250411113,1372.93209681135,0.2671
"350",2,NA,1052.75904102987,1272.00876915362,0.2551
"351",2,NA,1081.78327353595,1307.04300696826,0.2384
"352",2,NA,1041.95163634357,911.806078632694,0.2306
"353",2,NA,1025.70536904321,944.570524909095,0.221
"354",2,NA,1004.19529214059,826.818677162156,0.2032
"355",2,NA,1035.49012890441,1267.90610823959,0.2084
"356",2,NA,959.636199614012,1189.58989225017,0.2059
"357",2,NA,859.432013538198,1053.6180297916,0.1844
"358",2,NA,908.808946215221,1107.41918491814,0.1737
"359",2,NA,859.127858496481,1049.3960420252,0.179
"360",2,NA,872.267933687655,1068.04740945614,0.1769
"361",2,NA,6.57986922061762,8.09652583392669,0.9996
"362",2,NA,18.3460486583891,22.4364118468494,0.9639
"363",2,NA,48.3545906890505,59.0637443406054,0.9249
"364",2,NA,107.822372194366,132.189064286202,0.8853
"365",2,NA,141.132440305674,162.872117462218,0.8469
"366",2,NA,226.930863856459,276.860815790092,0.8075
"367",2,NA,317.772888253998,373.600359994141,0.7701
"368",2,NA,395.058578942969,477.911265148502,0.7366
"369",2,NA,489.769444208931,543.930720528874,0.6991
"370",2,NA,581.504409421909,695.073984423986,0.6705
"371",2,NA,734.036356238239,874.239988049787,0.6401
"372",2,NA,730.562293793989,831.6123244024,0.5978
"373",2,NA,890.972492413844,1068.76591421048,0.5866
"374",2,NA,952.637068897282,1167.87701860792,0.5492
"375",2,NA,1028.06271641332,1272.78660781218,0.5432
"376",2,NA,1012.93527821175,1241.79726207557,0.4893
"377",2,NA,1026.55991195303,1255.47759242703,0.478
"378",2,NA,1097.17698546914,1358.40682503339,0.4517
"379",2,NA,1071.12671656011,1326.11307504177,0.4249
"380",2,NA,1042.98936413883,1280.25193538912,0.4041
"381",2,NA,1184.71717609959,1459.58079246469,0.3936
"382",2,NA,1184.63863381403,1448.80326957774,0.3744
"383",2,NA,1211.27219292607,1470.56515825678,0.3554
"384",2,NA,1153.49643876782,1424.6165808451,0.3365
"385",2,NA,1208.49769608521,1485.17702839026,0.328
"386",2,NA,1244.30945329538,1525.44976175523,0.3103
"387",2,NA,1166.88952453984,1357.52060508875,0.2894
"388",2,NA,1130.47262477859,1399.57951093245,0.2811
"389",2,NA,1179.46679051846,1447.72611413929,0.27
"390",2,NA,1071.57861692246,1318.5738654515,0.2619
"391",2,NA,1077.36406834392,1324.0214189307,0.2378
"392",2,NA,1000.53757929476,1225.10272910657,0.2356
"393",2,NA,958.324821175736,1184.98982486134,0.2197
"394",2,NA,928.13908106694,1142.03280160534,0.2137
"395",2,NA,993.888040669046,1219.9823132488,0.2024
"396",2,NA,949.178492766701,1163.63700768258,0.1947
"397",2,NA,902.351365021492,1108.94299363276,0.1849
"398",2,NA,957.059852337306,1180.51337330854,0.1813
"399",2,NA,852.388805804766,1046.25681905812,0.1712
"400",2,NA,834.185743856054,1027.72363841931,0.1648
